7429,Mackenzie,Astin,Actor,In Love and War,48,7
7431,Colleen,Moore,Actress,Ella Cinders,48,7
7432,Justine,Waddell,Actress,The Fall,48,7
7433,Jared,Hess,Writer,Napoleon Dynamite,48,7
7434,Cindy,Lucas,Actress,American Pie Presents: The Book of Love,48,7
7435,Jonathan Daniel,Brown,Actor,Project X,48,7
7436,Nolan,Sotillo,Actor,Prom,48,7
7437,Ethan,Phillips,Actor,Inside Llewyn Davis,48,7
7438,Larry,Hankin,Actor,Home Alone,48,7
7439,Rodger,Bumpass,Actor,Monsters,48,7
7440,Garry,Shandling,Writer,What Planet Are You From?,48,7
7441,Tim,Miller,Visual Effects,Scott Pilgrim vs. the World,48,7
7442,Candace,Kita,Actress,Barb Wire,48,7
7443,Dendrie,Taylor,Actress,The Fighter,48,7
7444,Brett,Davern,Actor,Born to Race: Fast Track,48,7
7445,Joey,Kern,Actor,Super Troopers,48,7
7446,Ashley,Dyke,Actress,12 Years a Slave,48,7
7447,Brian,Posehn,Actor,Fantastic 4: Rise of the Silver Surfer,48,7
7448,Amanda,Peterson,Actress,Can't Buy Me Love,48,7
7449,Nicolette,Scorsese,Actress,Christmas Vacation,48,7
7450,Taran Noah,Smith,Actor,Little Bigfoot 2: The Journey Home,48,7
7451,Meshach,Taylor,Actor,Mannequin,48,7
7452,David,Prowse,Actor,Star Wars: Episode V - The Empire Strikes Back,48,7
7454,Georgia,Moffett,Actress,The Doctor's Daughter,48,7
7455,Lisa,Ray,Actress,I Can't Think Straight,48,7
7456,Max,Fowler,Actor,Rage,48,7
7457,Joseph,Kosinski,Director,Oblivion,48,7
7458,Toby,Froud,Special Effects,The Chronicles of Narnia: The Lion,48,7
7460,Michael,Tucci,Actor,Grease,48,7
7461,Eddie,Griffin,Actor,Undercover Brother,48,7
7462,Craig,Fairbrass,Actor,Cliffhanger,48,7
7463,Wanda,Sykes,Actress,Over the Hedge,48,7
7464,Gregory,Hines,Actor,The Cotton Club,48,7
7465,Jayson,Blair,Actor,Whiplash,48,7
7466,Brooke,Williams,Actress,Kill Them All,48,7
7467,Mary,Crosby,Actress,The Legend of Zorro,48,7
7468,Joe,Sims,Actor,Episode #1.6,48,7
7469,Michael Des,Barres,Actor,Mulholland Dr.,48,7
7470,John Paul,Ruttan,Actor,This Means War,48,7
7471,Dorothy,Dandridge,Actress,Carmen Jones,48,7
7472,John,Green,Writer,The Fault in Our Stars,48,7
7473,Sarah,Gilman,Actress,Hold for Laughs,48,7
7474,JÃ_hann,JÃ_hannsson,Composer,Prisoners,48,7
7475,Dennis,Christopher,Actor,Django Unchained,48,7
7476,Daniel,Roebuck,Actor,The Fugitive,48,7
7477,William,Hickey,Actor,The Nightmare Before Christmas,48,7
7478,Rick,Malambri,Actor,Step Up 3D,48,7
7479,Philip,Davis,Actor,AlienÂ_,48,7
7480,Jonathan,Brugh,Actor,What We Do in the Shadows,48,7
7481,Fred,MacMurray,Actor,Double Indemnity,48,7
7482,Margaret,Cho,Actress,Face/Off,48,7
7483,Dennis,Haskins,Actor,A Million Ways to Die in the West,48,7
7484,Eve,Best,Actress,The King's Speech,48,7
7485,James L.,Brooks,Writer,The Simpsons,48,7
7486,Kevin,Heffernan,Actor,Super Troopers,48,7
7487,Anne,McDaniels,Actress,Poseidon Rex,48,7
7488,Corey,Fogelmanis,Actor,Girl Meets 1961,48,7
7489,John,Abraham,Actor,Madras Cafe,48,7
7490,Judith,GodrÃ¨che,Actress,The Spanish Apartment,48,7
7491,George R.R.,Martin,Writer,The Lion and the Rose,48,7
7492,Ed,Wynn,Actor,Alice in Wonderland,48,7
7493,Kris,Murrell,Actress,Grown Ups 2,48,7
7494,Christina,Pickles,Actress,Guiding Light,48,7
7496,Amanda,Wyss,Actress,A Nightmare on Elm Street,48,7
7497,Jesse,Rath,Actor,The Howling: Reborn,48,7
7498,Teal,Redmann,Actress,Dumb and Dumberer: When Harry Met Lloyd,48,7
7499,Martin,Donovan,Actor,Insomnia,48,7
7500,Linda,Darnell,Actress,My Darling Clementine,48,7
7501,Charlotte,Ayanna,Actress,Training Day,48,7
7502,Lawrence,Kasdan,Writer,Star Wars: Episode V - The Empire Strikes Back,48,7
7503,Linda,Larkin,Actress,Aladdin,48,7
7504,Bess,Armstrong,Actress,Jaws 3-D,48,7
7505,Erik,Palladino,Actor,Buried,48,7
7506,Sanoe,Lake,Actress,Blue Crush,48,7
7508,Daniel,Bernhardt,Actor,The Matrix Reloaded,48,7
7509,Jay O.,Sanders,Actor,The Day After Tomorrow,48,7
7510,Mike,Bailey,Actor,Tony,48,7
7511,Vince,Vieluf,Actor,Rat Race,48,7
7512,Noel,Neill,Actress,Superman Returns,48,7
7513,Leilani,Sarelle,Actress,Basic Instinct,48,7
7515,David,Graf,Actor,Police Academy,48,7
7516,Caroline,Munro,Actress,The Spy Who Loved Me,48,7
7517,Gabriella,Pession,Actress,Las 13 rosas,48,7
7518,Patrick,Kilpatrick,Actor,Minority Report,48,7
7519,Jason,Gray-Stanford,Actor,A Beautiful Mind,48,7
7520,Gavin,O'Connor,Producer,Warrior,48,7
7521,Lamorne,Morris,Actor,Cooler,48,7
7522,Natasa,Ristic,Actress,I Danced for Hitler,48,7
7523,Sandahl,Bergman,Actress,Conan the Barbarian,48,7
7524,Roger Lloyd,Pack,Actor,Harry Potter and the Goblet of Fire,48,7
7525,Leslie,Jordan,Actor,The Help,48,7
7526,Mike,Hagerty,Actor,Wayne's World,48,7
7527,Scott,Whyte,Actor,Reeker,48,7
7528,Tiera,Skovbye,Actress,Forever 16,48,7
7529,Rebecca,Weil,Actress,The DUFF,48,7
7530,Ken,Olin,Producer,Blood Moon,48,7
7531,Ron,Moody,Actor,Oliver!,48,7
7532,Christa,Campbell,Actress,Drive Angry,48,7
7533,Caspar,Lee,Actor,Internetainment,48,7
7534,Susan,Hayward,Actress,I Want to Live!,48,7
7535,Maggie,Geha,Actress,Winter's Tale,48,7
7536,Maurice,LaMarche,Actor,Frozen,48,7
7537,Gregory,Itzin,Actor,Law Abiding Citizen,48,7
7538,Sonny,Landham,Actor,Predator,48,7
7540,Adrian,Zmed,Actor,Bachelor Party,48,7
7541,Leena,Huff,Actress,The Back-up Bride,48,7
7542,Julia,McKenzie,Actress,Notes on a Scandal,48,7
7543,Gabriel,Basso,Actor,Super 8,48,7
7545,Gil,Gerard,Actor,Buck Rogers in the 25th Century,48,7
7546,Matreya,Fedor,Actress,Chaos Theory,48,7
7548,Steven,Krueger,Actor,From a Cradle to a Grave,48,7
7549,Alphonso,McAuley,Actor,Glory Road,48,7
7550,Aitana,SÃ¡nchez-GijÃ_n,Actress,The Machinist,48,7
7551,Sarah,Minnich,Actress,Seal Team Six: The Raid on Osama Bin Laden,48,7
7552,Beth,Toussaint,Actress,Scream 3,48,7
7553,Fredric,Lehne,Actor,Men in Black,48,7
7554,Christina,Vidal,Actress,Freaky Friday,48,7
7555,Christopher,Hewett,Actor,The Producers,48,7
7556,Meghan,Heffern,Actress,American Pie Presents Beta House,48,7
7557,Karina,Arroyave,Actress,Crash,48,7
7559,Sonya,Salomaa,Actress,Watchmen,48,7
7560,Ali,Liebert,Actress,Apollo 18,48,7
7561,Troy,Garity,Actor,Sunshine,48,7
7562,Joan,Blondell,Actress,Grease,48,7
7563,Ruth,Jones,Writer,Gavin & Stacey,48,7
7564,Max Elliott,Slade,Actor,Apollo 13,48,7
7565,Greg,Evigan,Actor,TekWar,48,7
7566,Sarah,Vowell,Actress,The Incredibles,48,7
7567,Edward G.,Robinson,Actor,Double Indemnity,48,7
7568,Bolaji,Badejo,Actor,Alien,48,7
7569,Thuy,Trang,Actress,The Crow: City of Angels,48,7
7570,Carlos,Alazraqui,Actor,Happy Feet,48,7
7571,Aisha,Dee,Actress,Skyrunners,48,7
7572,Laura,Innes,Actress,Deep Impact,48,7
7574,Peter,Riegert,Actor,The Mask,48,7
7576,John Benjamin,Hickey,Actor,Flags of Our Fathers,48,7
7577,Jack,Albertson,Actor,Willy Wonka & the Chocolate Factory,48,7
7578,Natalie,Hall,Actress,Love's Christmas Journey,48,7
7579,Arye,Gross,Actor,Minority Report,48,7
7580,Luisa,D'Oliveira,Actress,50/50,48,7
7581,Marc-AndrÃ©,Grondin,Actor,C.R.A.Z.Y.,48,7
7582,Cleavon,Little,Actor,Blazing Saddles,48,7
7583,Atticus,Mitchell,Actor,The Colony,48,7
7584,Rik,Mayall,Actor,An American Werewolf in London,48,7
7585,David,Kross,Actor,The Reader,48,7
7586,Denise,Faye,Actress,Chicago,48,7
7587,George,Lazenby,Actor,On Her Majesty's Secret Service,48,7
7589,Julie,McCullough,Actress,Sharknado,48,7
7590,Logan,Huffman,Actor,Lymelife,48,7
7591,Gemma,Jones,Actress,Bridget Jones's Diary,48,7
7593,Jordan,Rodrigues,Actor,Episode #1.1,48,7
7594,Cynthia,Lamontagne,Actress,Forgetting Sarah Marshall,48,7
7595,Lyndsey,Marshal,Actress,The Hours,48,7
7596,Leslie,Bega,Actress,Long Term Parking,48,7
7597,Audrey,Whitby,Actress,Scared Sweet,48,7
7599,Brandon,Quinn,Actor,Kill Speed,48,7
7601,Martine,McCutcheon,Actress,Love Actually,48,7
7602,Nat,Zang,Actor,Going Nuclear,48,7
7603,Lucille,Soong,Actress,Freaky Friday,48,7
7604,Jeff,Hephner,Actor,Interstellar,48,7
7605,Oliver,Hardy,Actor,The Flying Deuces,48,7
7606,Harry,Anderson,Actor,Mother Goose Rock 'n' Rhyme,48,7
7607,Jonno,Davies,Actor,Kingsman: The Secret Service,48,7
7608,Patricia,Quinn,Actress,The Rocky Horror Picture Show,48,7
7609,Krzysztof,Soszynski,Actor,Here Comes the Boom,48,7
7610,Clare,Carey,Actress,Home Alone 4,48,7
7611,Rick,Gomez,Actor,Sin City,48,7
7612,Sebastian,Spence,Actor,Battlestar Galactica: Blood & Chrome,48,7
7613,Megan,Charpentier,Actress,Mama,48,7
7614,Jason,Gann,Writer,Wilfred,48,7
7615,Geraldine,Somerville,Actress,Harry Potter and the Prisoner of Azkaban,48,7
7616,Julie,Estelle,Actress,The Raid 2,48,7
7617,Warren,Oates,Actor,In the Heat of the Night,48,7
7618,Kar Wai,Wong,Writer,In the Mood for Love,48,7
7619,Jeremy,Miller,Actor,Happy New Year,48,7
7620,Moe,Dunford,Actor,Patrick's Day,48,7
7621,A,Martinez,Actor,General Hospital,48,7
7622,Casper,Smart,Actor,Step Up 3D,48,7
7623,Luis,Moncada,Actor,Fast & Furious,48,7
7624,R. Marcos,Taylor,Stunts,Teenage Mutant Ninja Turtles,48,7
7625,Mimi,Kennedy,Actress,Midnight in Paris,48,7
7626,Cooper,Barnes,Actor,The Perfect Host,48,7
7627,Xolo,MaridueÃ±a,Actor,May God Bless and Keep You Always,48,7
7628,Ryan,Lane,Actor,Veronica Mars,48,7
7630,Lily,Nicksay,Actress,The Negotiator,48,7
7631,Brendan,Meyer,Actor,The Guest,48,7
7633,Martin,Balsam,Actor,12 Angry Men,48,7
7634,Eric,Braeden,Actor,Titanic,48,7
7635,Genevieve,O'Reilly,Actress,The Matrix Revolutions,48,7
7636,Romeo,Miller,Actor,Honey,48,7
7639,Lori,Heuring,Actress,Mulholland Dr.,48,7
7640,Tia,Texada,Actress,Phone Booth,48,7
7641,Frank,Dillane,Actor,Harry Potter and the Half-Blood Prince,48,7
7642,Don,Swayze,Actor,Beach Babes from Beyond,48,7
7643,Jim,Henson,Writer,Sesame Street,48,7
7644,Winston,Duke,Actor,The Devil You Know,48,7
7645,Lauren,Henneberg,Miscellaneous Crew,96 Minutes,48,7
7646,Christiana,Leucas,Actress,The Last Stand,48,7
7647,Tess,Harper,Actress,No Country for Old Men,48,7
7648,Stephen,Frears,Director,High Fidelity,48,7
7649,Billy,Drago,Actor,The Untouchables,48,7
7650,Jane,Wyman,Actress,The Lost Weekend,48,7
7651,Kevin,Dunn,Actor,Warrior,48,7
7652,Ahmir-Khalib,Thompson,Music Department,Top Five,48,7
7653,Leisha,Hailey,Actress,All Over Me,48,7
7654,Laura,Silverman,Actress,Half Baked,48,7
7655,Paul,McCrane,Actor,The Shawshank Redemption,48,7
7656,Sage,Brocklebank,Actor,In the Name of the King: A Dungeon Siege Tale,48,7
7657,Mekenna,Melvin,Actress,Amber Lake,48,7
7658,Vivienne,Jolie-Pitt,Actress,Maleficent,48,7
7659,Ryan,Ochoa,Actor,A Christmas Carol,48,7
7660,Jaime,Camil,Actor,Pulling Strings,48,7
7661,Moritz,Bleibtreu,Actor,Run Lola Run,48,7
7662,Sarah,Steele,Actress,Spanglish,48,7
7663,Ralph,Ineson,Actor,Harry Potter and the Deathly Hallows: Part 2,48,7
7664,Eileen,Ryan,Actress,I Am Sam,48,7
7665,Jordan,Masterson,Actor,The 40-Year-Old Virgin,48,7
7666,Wanda,Ventham,Actress,His Last Vow,48,7
7667,Christian,Coulson,Actor,The Hours,48,7
7668,Betty,Hutton,Actress,Annie Get Your Gun,48,7
7669,Devanny,Pinn,Actress,The Black Dahlia Haunting,48,7
7670,Alisan,Porter,Actress,Curly Sue,48,7
7671,Lise,Slabber,Actress,I.,48,7
7672,Dean-Charles,Chapman,Actor,Before I Go to Sleep,48,7
7674,Ivonne,Coll,Actress,The Godfather: Part II,48,7
7675,Carmela,Zumbado,Actress,Need for Speed,48,7
7676,Mike,Starr,Actor,Goodfellas,48,7
7677,Inga,Cadranel,Actress,Killshot,48,7
7678,Pasha D.,Lychnikoff,Actor,Indiana Jones and the Kingdom of the Crystal Skull,48,7
7679,Rita,Davies,Actress,Children of Men,48,7
7680,Garrett,Clayton,Actor,Teen Beach Movie,48,7
7681,Veronica,Ricci,Actress,Bloody Mary 3D,48,7
7682,Gregory,Jbara,Actor,Remember Me,48,7
7683,George,Burns,Actor,Oh,48,7
7684,Doug,Noble,Actor,Babysitter's Black Book,48,7
7685,Ella Rae,Peck,Actress,The Call,48,7
7686,Byron,Mann,Actor,Catwoman,48,7
7687,Laura,Coover,Actress,Another Happy Day,48,7
7688,Emily,Tennant,Actress,Juno,48,7
7689,Francesca,Neri,Actress,Hannibal,48,7
7690,Rachel,Roberts,Actress,The Host,48,7
7691,Scott,Menville,Actor,Despicable Me,48,7
7692,ToshirÃ´,Mifune,Actor,Seven Samurai,48,7
7693,Sandra,Taylor,Actress,L.A. Confidential,48,7
7694,Malinda,Williams,Actress,High School High,48,7
7695,Jason Butler,Harner,Actor,Non-Stop,48,7
7697,S. Epatha,Merkerson,Actress,Terminator 2: Judgment Day,48,7
7698,Fares,Fares,Actor,Zero Dark Thirty,48,7
7699,Luna,Rioumina,Actress,Players,48,7
7700,Earl,Holliman,Actor,Forbidden Planet,48,7
7701,Kyle,Newman,Director,Fanboys,48,7
7702,Joe,Williamson,Actor,Red Line,48,7
7703,Raoul,Trujillo,Actor,Apocalypto,48,7
7704,Anne,Fletcher,Actress,The Proposal,48,7
7705,Paula,Newsome,Actress,Little Miss Sunshine,48,7
7706,Tom,Wopat,Actor,Django Unchained,48,7
7707,Justina,Machado,Actress,The Call,48,7
7708,Patrick St.,Esprit,Actor,The Hunger Games: Catching Fire,48,7
7709,Sarah-Jane,Potts,Actress,Kinky Boots,48,7
7710,Penny,Johnson,Actress,Absolute Power,48,7
7711,Sherri,Shepherd,Actress,Precious,48,7
7712,Dominic,Fumusa,Actor,Focus,48,7
7713,Frank,Capra,Director,It's a Wonderful Life,48,7
7714,Gemma,Ward,Actress,Pirates of the Caribbean: On Stranger Tides,48,7
7715,Ramon,Rodriguez,Actor,Transformers: Revenge of the Fallen,48,7
7716,Wei,Zhao,Actress,Shaolin Soccer,48,7
7717,Greer,Grammer,Actress,Life Partners,48,7
7718,Daniela,Denby-Ashe,Actress,Episode #1.4,48,7
7720,Christopher Evan,Welch,Actor,Vicky Cristina Barcelona,48,7
7721,Jayne,Wisener,Actress,Sweeney Todd: The Demon Barber of Fleet Street,48,7
7722,Samantha,Smith,Actress,Transformers,48,7
7723,Natalie,Knepp,Actress,Bridge and Tunnel,48,7
7724,Jesper,Christensen,Actor,Casino Royale,48,7
7725,Peter,Firth,Actor,The Hunt for Red October,48,7
7727,Michael J.,Pollard,Actor,Bonnie and Clyde,48,7
7728,Shaun,Evans,Actor,Cashback,48,7
7729,Peter,Hinwood,Actor,The Rocky Horror Picture Show,48,7
7730,Eric,Lively,Actor,American Pie,48,7
7732,Susannah,York,Actress,Superman,48,7
7734,Hattie,Morahan,Actress,The Bank Job,48,7
7735,Gary,Poulter,Actor,Joe,48,7
7736,Eric,Jungmann,Actor,Not Another Teen Movie,48,7
7737,Mitzi,Kapture,Actress,Perfect Crime,48,7
7738,Monica,Dolan,Actress,Kick-Ass 2,48,7
7739,Wally,Pfister,Cinematographer,The Dark Knight,48,7
7740,Jenessa,Grant,Actress,Cyberbully,48,7
7741,Chris,Bauer,Actor,Face/Off,48,7
7743,Miriam,Shor,Actress,Hedwig and the Angry Inch,48,7
7744,Charlie,Barnett,Actor,Men in Black 3,48,7
7745,Israel,Broussard,Actor,The Bling Ring,48,7
7746,Klaus,Kinski,Actor,Aguirre,48,7
7747,Karen Lynn,Gorney,Actress,Saturday Night Fever,48,7
7748,Karrueche,Tran,Actress,The Fright Night Files,48,7
7749,Ryan,Pinkston,Actor,Bad Santa,48,7
7750,Tony,Amendola,Actor,The Mask of Zorro,48,7
7751,Matthew,Risch,Actor,Test,48,7
7752,Antonio Sabato,Jr.,Actor,General Hospital,48,7
7754,Jay,Roach,Producer,Meet the Parents,48,7
7755,Daran,Norris,Actor,Team America: World Police,48,7
7756,Charlotte,Stewart,Actress,Eraserhead,48,7
7757,Jennifer,Lyons,Actress,The Amazing Spider-Man,48,7
7758,Ashley,Jones,Actress,Old School,48,7
7760,Yvette,Monreal,Actress,Mechanize This,48,7
7761,Sally,Pressman,Actress,My Best Friend's Girl,48,7
7762,David,Cubitt,Actor,Ali,48,7
7763,Yani,Gellman,Actor,The Lizzie McGuire Movie,48,7
7764,Thomas,Horn,Actor,Extremely Loud & Incredibly Close,48,7
7765,Bob,Denver,Actor,Rescue from Gilligan's Island,48,7
7766,Steven,Brand,Actor,The Scorpion King,48,7
7767,Tracy,Nelson,Actress,Down and Out in Beverly Hills,48,7
7768,Brianne,Davis,Actress,Jarhead,48,7
7770,Judith,Barsi,Actress,The Land Before Time,48,7
7771,Bruce,Glover,Actor,Chinatown,48,7
7772,Sean,Harmon,Stunts,American Reunion,48,7
7773,Karen Malina,White,Actress,Lean on Me,48,7
7774,Colin,Cunningham,Actor,The 6th Day,48,7
7775,Jenni,Tooley,Actress,Boyhood,48,7
7776,Joey,Bragg,Actor,Fred 3: Camp Fred,48,7
7777,Nick,Sandow,Actor,Return to Paradise,48,7
7778,Richard,Jordan,Actor,The Hunt for Red October,48,7
7779,Mary Ann,Mobley,Actress,General Hospital,48,7
7780,Tom,Payne,Actor,The Physician,48,7
7782,Christina,Chong,Actress,Johnny English Reborn,48,7
7783,China,Chow,Actress,The Big Hit,48,7
7784,Rigo,Sanchez,Actor,McFarland,48,7
7785,Lina,Leandersson,Actress,Let the Right One In,48,7
7786,Max Baer,Jr.,Actor,The Wild McCullochs,48,7
7787,Jake,Hoffman,Actor,The Wolf of Wall Street,48,7
7788,Elyas,M'Barek,Actor,Suck Me Shakespeer,48,7
7790,Manuela,Velasco,Actress,[Rec],48,7
7791,Ralph,Bellamy,Actor,Pretty Woman,48,7
7792,Melisa,SÃ¶zen,Actress,Winter Sleep,48,7
7793,Jean-Claude,CarriÃ¨re,Writer,Cyrano de Bergerac,48,7
7794,Livvy,Stubenrauch,Actress,Frozen,48,7
7795,D.W.,Moffett,Actor,Falling Down,48,7
7796,William,Powell,Actor,The Thin Man,48,7
7797,Dann,Florek,Actor,The Flintstones,48,7
7798,Katie,Boland,Actress,The Master,48,7
7799,Marisa,Saks,Actress,Scary Movie 5,48,7
7800,Wagner,Moura,Actor,Elite Squad,48,7
7801,Jessica,Green,Actress,Wipeout,48,7
7802,Cindy,Pickett,Actress,Ferris Bueller's Day Off,48,7
7803,Michael,McElhatton,Actor,Albert Nobbs,48,7
7804,Phill,Lewis,Actor,I Spy,48,7
7805,Adam,Wilson,Actor,Ni No Kuni: Wrath of the White Witch,48,7
7806,Max,Ryan,Actor,Death Race,48,7
7807,Om,Puri,Actor,East Is East,48,7
7808,Michelle,Lombardo,Actress,Click,48,7
7809,Maggie,Cheung,Actress,In the Mood for Love,48,7
7810,Bernardo,Bertolucci,Writer,Last Tango in Paris,48,7
7811,Tom,Savini,Actor,The Perks of Being a Wallflower,48,7
7812,Richard,Glover,Actor,Into the Woods,48,7
7813,Connor,Jessup,Actor,Blackbird,48,7
7814,Andrew,Robinson,Actor,Hellraiser,48,7
7815,Daeg,Faerch,Actor,Halloween,48,7
7816,Connie,Sellecca,Actress,Miracle Landing,48,7
7817,Brec,Bassinger,Actress,The Circle of Driving,48,7
7818,Shawn,Doyle,Actor,Frequency,48,7
7819,Onata,Aprile,Actress,What Maisie Knew,48,7
7820,Sean,Bridgers,Actor,Sweet Home Alabama,48,7
7821,Mark,Metcalf,Actor,Animal House,48,7
7822,James Arnold,Taylor,Actor,Star Wars: The Clone Wars,48,7
7823,Stephen,Daldry,Director,The Reader,48,7
7824,Julianne,Phillips,Actress,Fletch Lives,48,7
7825,Jane,Horrocks,Actress,Chicken Run,48,7
7826,Amila,Terzimehic,Actress,The November Man,48,7
7827,Wendy Raquel,Robinson,Actress,Miss Congeniality,48,7
7828,Georgia,Engel,Actress,Open Season,48,7
7830,Bobby,Campo,Actor,The Final Destination,48,7
7831,Robert,Taylor,Actor,Quo Vadis,48,7
7832,Brian,Helgeland,Writer,Robin Hood,48,7
7833,Marilyn,Chambers,Actress,Rabid,48,7
7834,Fred,Williamson,Actor,From Dusk Till Dawn,48,7
7835,Chynna,Phillips,Actress,Bridesmaids,48,7
7836,Nosheen,Phoenix,Actress,Confessions of a Womanizer,48,7
7837,Elpidia,Carrillo,Actress,Predator,48,7
7838,James Patrick,Stuart,Actor,All My Children,48,7
7839,Evan,Ellingson,Actor,My Sister's Keeper,48,7
7840,Katherine,Kelly,Actress,Best Possible Taste: The Kenny Everett Story,48,7
7841,Gage,Golightly,Actress,5ive Days to Midnight,48,7
7842,Carlson,Young,Actress,The Kid,48,7
7843,John,Witherspoon,Actor,Friday,48,7
7844,Dean,DeBlois,Writer,How to Train Your Dragon,48,7
7845,Joe,Swanberg,Actor,Drinking Buddies,48,7
7846,Larry B.,Scott,Actor,The Karate Kid,48,7
7847,Hilary,Shepard,Actress,The 40-Year-Old Virgin,48,7
7848,Martin,Campbell,Director,Casino Royale,48,7
7849,Courtney,Gains,Actor,Back to the Future,48,7
7850,Pierre,Niney,Actor,Yves Saint Laurent,48,7
7851,Deena,Dill,Actress,Coach Carter,48,7
7852,Patricia,Kalember,Actress,Signs,48,7
7853,Eddie,Huang,Actor,Home Sweet Home-School,48,7
7854,Ian,Charleson,Actor,Gandhi,48,7
7855,Paul,Rust,Actor,Inglourious Basterds,48,7
7856,Scott,Derrickson,Writer,Sinister,48,7
7857,Mel,Ferrer,Actor,The Longest Day,48,7
7858,Ron,Rifkin,Actor,L.A. Confidential,48,7
7859,Socratis,Otto,Actor,X-Men Origins: Wolverine,48,7
7860,Cathy,Baron,Actress,In Time,48,7
7861,Ashleigh,Cummings,Actress,Tomorrow,48,7
7862,Lucas,Bryant,Actor,The Vow,48,7
7863,Paul,Schrader,Writer,Taxi Driver,48,7
7864,Tyree,Brown,Actor,Frozen,48,7
7865,Brian,Dietzen,Actor,From Justin to Kelly,48,7
7866,Tessa,Ferrer,Actress,Excision,48,7
7867,Mike,Cahill,Editor,Another Earth,48,7
7868,Frank,Leboeuf,Actor,The Theory of Everything,48,7
7870,Jenilee,Harrison,Actress,Tank,48,7
7871,David,Koepp,Writer,Mission: Impossible,48,7
7872,Nicola,Walker,Actress,Four Weddings and a Funeral,48,7
7873,Tim,Guinee,Actor,Iron Man,48,7
7874,Davis,Cleveland,Actor,The Fight,48,7
7875,Nick,Thurston,Actor,Dawn of the Planet of the Apes,48,7
7876,Dana,Goodman,Writer,Faking It,48,7
7877,Charlie,Schlatter,Actor,18 Again!,48,7
7878,Brian,Bovell,Actor,Love Actually,48,7
7879,Monique Gabriela,Curnen,Actress,The Dark Knight,48,7
7880,Cori,Gonzalez-Macuer,Actor,What We Do in the Shadows,48,7
7881,Aida,Turturro,Actress,Deep Blue Sea,48,7
7882,Ti,West,Writer,The House of the Devil,48,7
7883,Brandon De,Wilde,Actor,Shane,48,7
7884,Lisa,McAllister,Actress,The Dark Knight,48,7
7885,Nigel,Hawthorne,Actor,Amistad,48,7
7886,Jeff,Anderson,Actor,Clerks.,48,7
7887,James W.,Skotchdopole,Producer,Django Unchained,48,7
7888,Peter,Egan,Actor,Death at a Funeral,48,7
7889,Kick,Gurry,Actor,Edge of Tomorrow,48,7
7890,Alex,Proyas,Director,Dark City,48,7
7891,Neil,Marshall,Director,The Descent,48,7
7892,Lois,Maxwell,Actress,Goldfinger,48,7
7893,Deborah,Twiss,Actress,Kick-Ass,48,7
7896,Lois,Smith,Actress,Twister,48,7
7897,Keith,Jardine,Actor,John Wick,48,7
7898,Ashley,Peldon,Actress,Guiding Light,48,7
7899,Nathan,Stewart-Jarrett,Actor,Episode #1.4,48,7
7901,Joe Don,Baker,Actor,GoldenEye,48,7
7902,Jay,Gallagher,Actor,Wyrmwood: Road of the Dead,48,7
7903,Brian J.,Smith,Actor,Red Faction: Origins,48,7
7904,Erick,Avari,Actor,The Mummy,48,7
7905,Tricia,O'Kelley,Actress,Weather Girl,48,7
7906,Laura,Breckenridge,Actress,Loving Annabelle,48,7
7907,Courtland,Mead,Actor,A Bug's Life,48,7
7908,Edd,Byrnes,Actor,Grease,48,7
7909,Chris,Lilley,Writer,Episode #1.1,48,7
7911,Ben,Crompton,Actor,Before I Go to Sleep,48,7
7912,Ross,Malinger,Actor,Sleepless in Seattle,48,7
7913,Bradley,Gregg,Actor,Stand by Me,48,7
7915,Richard,Sammel,Actor,Inglourious Basterds,48,7
7916,Bela,Lugosi,Actor,Dracula,48,7
7917,Victor,Fleming,Director,The Wizard of Oz,48,7
7919,James,Gammon,Actor,The Iron Giant,48,7
7920,John,Franklin,Actor,The Addams Family,48,7
7921,Jim,Brown,Actor,The Running Man,48,7
7922,Candis,Cayne,Actress,Meth Head,48,7
7923,Guy,Williams,Actor,Captain Sindbad,48,7
7924,Nina,Hoss,Actress,Barbara,48,7
7925,Kelly,O'Sullivan,Actress,A Bitch Named Karma,48,7
7926,Deborah,Foreman,Actress,Valley Girl,48,7
7927,Timothy,Carlton,Actor,His Last Vow,48,7
7928,Travis,Willingham,Actor,The Guardian,48,7
7930,Colin,Jost,Writer,Betty White/Jay-Z,48,7
7931,Fiona,Gubelmann,Actress,Blades of Glory,48,7
7932,William,Lucking,Actor,The Rundown,48,7
7933,David E.,Kelley,Writer,Ally McBeal,48,7
7934,Holly Robinson,Peete,Actress,21 Jump Street,48,7
7935,Kath,Soucie,Actress,Beauty and the Beast,48,7
7936,Ronnie Gene,Blevins,Actor,The Dark Knight Rises,48,7
7938,Tonya ReneÃ©,Banks,Actress,Death to Smoochy,48,7
7939,Michael,Seater,Actor,Adventures in the Sin Bin,48,7
7940,Nathan,Phillips,Actor,Snakes on a Plane,48,7
7941,BelÃ©n,Rueda,Actress,The Orphanage,48,7
7942,John,Carney,Director,Once,48,7
7943,Joyce,Giraud,Actress,The Girl with the Dragon Tattoo,48,7
7944,Patrick,Duffy,Actor,You Again,48,7
7945,Pamela Sue,Martin,Actress,The Poseidon Adventure,48,7
7946,Lloyd,Owen,Actor,Apollo 18,48,7
7947,Sarah,Dumont,Actress,Don Jon,48,7
